index,case_key,opinion_label
8830,a6738,majority
8831,a6738,dissent2
8832,a6739,majority
8833,a6739,dissent1
8834,a6741,majority
8835,a6741,dissent1
8836,a6742,majority
8837,a6742,dissent1
8838,a6744,majority
8839,a6744,dissent1
8840,a6745,majority
8841,a6745,dissent1
8842,a6747,majority
8843,a6747,dissent1
8844,a6747,majority
8845,a6747,dissent2
8846,a6747,majority
8847,a6747,dissent3
8848,a6748,majority
8849,a6748,dissent1
8850,a6749,majority
8851,a6749,dissent1
8852,a6749,majority
8853,a6749,dissent2
8854,a6750,majority
8855,a6750,dissent1
8856,a6750,majority
8857,a6750,dissent2
8858,a6757,majority
8859,a6757,dissent1
8860,a6758,majority
8861,a6758,dissent1
8862,a6758,majority
8863,a6758,dissent2
8864,a6759,majority
8865,a6759,dissent1
8866,a6759,majority
8867,a6759,dissent2
8868,a6761,majority
8869,a6761,dissent1
8870,a6762,majority
8871,a6762,dissent1
8872,a6763,majority
8873,a6763,dissent1
8874,a6765,majority
8875,a6765,dissent1
8876,a6766,majority
8877,a6766,dissent1
8878,a6767,majority
8879,a6767,dissent1
8880,a6773,majority
8881,a6773,dissent1
8882,a6773,majority
8883,a6773,dissent2
8884,a6774,majority
8885,a6774,dissent1
8886,a6775,majority
8887,a6775,dissent1
8888,a6775,majority
8889,a6775,dissent2
8890,a6778,majority
8891,a6778,dissent1
8892,a6779,majority
8893,a6779,dissent1
8894,a6779,majority
8895,a6779,dissent2
8896,a6781,majority
8897,a6781,dissent1
8898,a6782,majority
8899,a6782,dissent1
8900,a6783,majority
8901,a6783,dissent1
8902,a6783,majority
8903,a6783,dissent2
8904,a6783,majority
8905,a6783,dissent3
8906,a6784,majority
8907,a6784,dissent1
8908,a6788,majority
8909,a6788,dissent1
8910,a6792,majority
8911,a6792,dissent1
8912,a6792,majority
8913,a6792,dissent2
8914,a6794,majority
8915,a6794,dissent1
8916,a6795,majority
8917,a6795,dissent1
8918,a6796,majority
8919,a6796,dissent1
8920,a6798,majority
8921,a6798,dissent1
8922,a6802,majority
8923,a6802,dissent1
8924,a6803,majority
8925,a6803,dissent1
8926,a6804,majority
8927,a6804,dissent1
8928,a6804,majority
8929,a6804,dissent2
8930,a6805,majority
8931,a6805,dissent1
8932,a6805,majority
8933,a6805,dissent2
8934,a6805,majority
8935,a6805,dissent3
8936,a6806,majority
8937,a6806,dissent1
8938,a6806,majority
8939,a6806,dissent2
8940,a6807,majority
8941,a6807,dissent1
8942,a6808,majority
8943,a6808,dissent1
8944,a6808,majority
8945,a6808,dissent2
8946,a6809,majority
8947,a6809,dissent1
8948,a6810,majority
8949,a6810,dissent1
8950,a6811,majority
8951,a6811,dissent1
8952,a6811,majority
8953,a6811,dissent2
8954,a6812,majority
8955,a6812,dissent1
8956,a6814,majority
8957,a6814,dissent1
8958,a6814,majority
8959,a6814,dissent2
8960,a6815,majority
8961,a6815,dissent1
8962,a6815,majority
8963,a6815,dissent2
8964,a6819,majority
8965,a6819,dissent1
8966,a6822,majority
8967,a6822,dissent1
8968,a6822,majority
8969,a6822,dissent2
8970,a6823,majority
8971,a6823,dissent1
8972,a6823,majority
8973,a6823,dissent2
8974,a6824,majority
8975,a6824,dissent1
8976,a6824,majority
8977,a6824,dissent2
8978,a6825,majority
8979,a6825,dissent1
8980,a6827,majority
8981,a6827,dissent1
8982,a6827,majority
8983,a6827,dissent2
8984,a6832,majority
8985,a6832,dissent1
8986,a6833,majority
8987,a6833,dissent1
8988,a6835,majority
8989,a6835,dissent1
8990,a6837,majority
8991,a6837,dissent1
8992,a6838,majority
8993,a6838,dissent1
8994,a6839,majority
8995,a6839,dissent1
8996,a6840,majority
8997,a6840,dissent1
8998,a6840,majority
8999,a6840,dissent2
9000,a6840,majority
9001,a6840,dissent3
9002,a6841,majority
9003,a6841,dissent1
9004,a6841,majority
9005,a6841,dissent2
9006,a6842,majority
9007,a6842,dissent1
9008,a6843,majority
9009,a6843,dissent1
9010,a6844,majority
9011,a6844,dissent1
9012,a6845,majority
9013,a6845,dissent1
9014,a6845,majority
9015,a6845,dissent2
9016,a6845,majority
9017,a6845,dissent3
9018,a6846,majority
9019,a6846,dissent1
9020,a6848,majority
9021,a6848,dissent1
9022,a6849,majority
9023,a6849,dissent1
9024,a6850,majority
9025,a6850,dissent1
9026,a6853,majority
9027,a6853,dissent1
9028,a6856,majority
9029,a6856,dissent1
9030,a6857,majority
9031,a6857,dissent1
9032,a6859,majority
9033,a6859,dissent1
9034,a6859,majority
9035,a6859,dissent2
9036,a6861,majority
9037,a6861,dissent1
9038,a6861,majority
9039,a6861,dissent2
9040,a6862,majority
9041,a6862,dissent1
9042,a6863,majority
9043,a6863,dissent1
9044,a6863,majority
9045,a6863,dissent2
9046,a6863,majority
9047,a6863,dissent3
9048,a6864,majority
9049,a6864,dissent1
9050,a6864,majority
9051,a6864,dissent2
9052,a6864,majority
9053,a6864,dissent3
9054,a6865,majority
9055,a6865,dissent1
9056,a6866,majority
9057,a6866,dissent1
9058,a6867,majority
9059,a6867,dissent1
9060,a6867,majority
9061,a6867,dissent2
9062,a6868,majority
9063,a6868,dissent1
9064,a6869,majority
9065,a6869,dissent1
9066,a6870,majority
9067,a6870,dissent1
9068,a6870,majority
9069,a6870,dissent2
9070,a6871,majority
9071,a6871,dissent1
9072,a6872,majority
9073,a6872,dissent1
9074,a6872,majority
9075,a6872,dissent2
9076,a6873,majority
9077,a6873,dissent1
9078,a6873,majority
9079,a6873,dissent2
9080,a6876,majority
9081,a6876,dissent1
9082,a6877,majority
9083,a6877,dissent1
9084,a6879,majority
9085,a6879,dissent1
9086,a6880,majority
9087,a6880,dissent1
9088,a6881,majority
9089,a6881,dissent1
9090,a6882,majority
9091,a6882,dissent1
9092,a6882,majority
9093,a6882,dissent2
9094,a6882,majority
9095,a6882,dissent3
9096,a6882,majority
9097,a6882,dissent4
9098,a6883,majority
9099,a6883,dissent1
9100,a6884,majority
9101,a6884,dissent1
9102,a6885,majority
9103,a6885,dissent1
9104,a6885,majority
9105,a6885,dissent2
9106,a6887,majority
9107,a6887,dissent1
9108,a6888,majority
9109,a6888,dissent1
9110,a6888,majority
9111,a6888,dissent2
9112,a6889,majority
9113,a6889,dissent1
9114,a6889,majority
9115,a6889,dissent2
9116,a6893,majority
9117,a6893,dissent1
9118,a6894,majority
9119,a6894,dissent1
9120,a6895,majority
9121,a6895,dissent1
9122,a6898,majority
9123,a6898,dissent1
9124,a6899,majority
9125,a6899,dissent1
9126,a6900,majority
9127,a6900,dissent1
9128,a6903,majority
9129,a6903,dissent1
9130,a6904,majority
9131,a6904,dissent1
9132,a6905,majority
9133,a6905,dissent1
9134,a6906,majority
9135,a6906,dissent1
9136,a6908,majority
9137,a6908,dissent1
9138,a6910,majority
9139,a6910,dissent1
9140,a6910,majority
9141,a6910,dissent2
9142,a6911,majority
9143,a6911,dissent1
9144,a6912,majority
9145,a6912,dissent1
9146,a6913,majority
9147,a6913,dissent1
9148,a6913,majority
9149,a6913,dissent2
9150,a6915,majority
9151,a6915,dissent1
9152,a6918,majority
9153,a6918,dissent1
9154,a6918,majority
9155,a6918,dissent2
9156,a6920,majority
9157,a6920,dissent1
9158,a6921,majority
9159,a6921,dissent1
9160,a6923,majority
9161,a6923,dissent1
9162,a6926,majority
9163,a6926,dissent1
9164,a6926,majority
9165,a6926,dissent2
9166,a6927,majority
9167,a6927,dissent1
9168,a6928,majority
9169,a6928,dissent1
9170,a6930,majority
9171,a6930,dissent1
9172,a6930,majority
9173,a6930,dissent2
9174,a6931,majority
9175,a6931,dissent1
9176,a6932,majority
9177,a6932,dissent1
9178,a6932,majority
9179,a6932,dissent2
9180,a6933,majority
9181,a6933,dissent1
9182,a6934,majority
9183,a6934,dissent1
9184,a6935,majority
9185,a6935,dissent1
9186,a6935,majority
9187,a6935,dissent2
9188,a6935,majority
9189,a6935,dissent3
9190,a6936,majority
9191,a6936,dissent1
9192,a6937,majority
9193,a6937,dissent1
9194,a6938,majority
9195,a6938,dissent1
9196,a6940,majority
9197,a6940,dissent1
9198,a6941,majority
9199,a6941,dissent1
9200,a6941,majority
9201,a6941,dissent2
9202,a6942,majority
9203,a6942,dissent1
9204,a6945,majority
9205,a6945,dissent1
9206,a6947,majority
9207,a6947,dissent1
9208,a6947,majority
9209,a6947,dissent2
9210,a6948,majority
9211,a6948,dissent1
9212,a6948,majority
9213,a6948,dissent2
9214,a6950,majority
9215,a6950,dissent1
9216,a6951,majority
9217,a6951,dissent1
9218,a6952,majority
9219,a6952,dissent1
9220,a6953,majority
9221,a6953,dissent1
9222,a6954,majority
9223,a6954,dissent1
9224,a6958,majority
9225,a6958,dissent1
9226,a6958,majority
9227,a6958,dissent2
9228,a6958,majority
9229,a6958,dissent3
9230,a6959,majority
9231,a6959,dissent1
9232,a6959,majority
9233,a6959,dissent2
9234,a6960,majority
9235,a6960,dissent1
9236,a6961,majority
9237,a6961,dissent1
9238,a6966,majority
9239,a6966,dissent1
9240,a6966,majority
9241,a6966,dissent2
9242,a6966,majority
9243,a6966,dissent3
9244,a6970,majority
9245,a6970,dissent1
9246,a6972,majority
9247,a6972,dissent1
9248,a6973,majority
9249,a6973,dissent1
9250,a6974,majority
9251,a6974,dissent1
9252,a6974,majority
9253,a6974,dissent2
9254,a6976,majority
9255,a6976,dissent1
9256,a6977,majority
9257,a6977,dissent1
9258,a6977,majority
9259,a6977,dissent2
9260,a6979,majority
9261,a6979,dissent1
9262,a6982,majority
9263,a6982,dissent1
9264,a6982,majority
9265,a6982,dissent2
9266,a6982,majority
9267,a6982,dissent3
9268,a6983,majority
9269,a6983,dissent1
9270,a6984,majority
9271,a6984,dissent1
9272,a6985,majority
9273,a6985,dissent1
9274,a6988,majority
9275,a6988,dissent1
9276,a6991,majority
9277,a6991,dissent1
9278,a6992,majority
9279,a6992,dissent1
9280,a6994,majority
9281,a6994,dissent1
9282,a6995,majority
9283,a6995,dissent1
9284,a6998,majority
9285,a6998,dissent1
9286,a6999,majority
9287,a6999,dissent1
9288,a6999,majority
9289,a6999,dissent2
9290,a7000,majority
9291,a7000,dissent1
9292,a7001,majority
9293,a7001,dissent1
9294,a7001,majority
9295,a7001,dissent2
9296,a7001,majority
9297,a7001,dissent3
9298,a7002,majority
9299,a7002,dissent1
9300,a7003,majority
9301,a7003,dissent1
9302,a7004,majority
9303,a7004,dissent1
9304,a7006,majority
9305,a7006,dissent1
9306,a7006,majority
9307,a7006,dissent2
9308,a7008,majority
9309,a7008,dissent1
9310,a7009,majority
9311,a7009,dissent1
9312,a7009,majority
9313,a7009,dissent2
9314,a7010,majority
9315,a7010,dissent1
9316,a7010,majority
9317,a7010,dissent2
9318,a7011,majority
9319,a7011,dissent1
9320,a7012,majority
9321,a7012,dissent1
9322,a7012,majority
9323,a7012,dissent2
9324,a7013,majority
9325,a7013,dissent1
9326,a7013,majority
9327,a7013,dissent2
9328,a7014,majority
9329,a7014,dissent1
9330,a7016,majority
9331,a7016,dissent1
9332,a7017,majority
9333,a7017,dissent1
9334,a7018,majority
9335,a7018,dissent1
9336,a7020,majority
9337,a7020,dissent1
9338,a7021,majority
9339,a7021,dissent1
9340,a7023,majority
9341,a7023,dissent1
9342,a7024,majority
9343,a7024,dissent1
9344,a7024,majority
9345,a7024,dissent2
9346,a7026,majority
9347,a7026,dissent1
9348,a7029,majority
9349,a7029,dissent1
9350,a7030,majority
9351,a7030,dissent1
9352,a7031,majority
9353,a7031,dissent1
9354,a7032,majority
9355,a7032,dissent1
9356,a7034,majority
9357,a7034,dissent1
9358,a7035,majority
9359,a7035,dissent1
9360,a7036,majority
9361,a7036,dissent1
9362,a7037,majority
9363,a7037,dissent1
9364,a7039,majority
9365,a7039,dissent1
9366,a7040,majority
9367,a7040,dissent1
9368,a7040,majority
9369,a7040,dissent2
9370,a7041,majority
9371,a7041,dissent1
9372,a7041,majority
9373,a7041,dissent2
9374,a7042,majority
9375,a7042,dissent1
9376,a7043,majority
9377,a7043,dissent1
9378,a7044,majority
9379,a7044,dissent1
9380,a7045,majority
9381,a7045,dissent1
9382,a7045,majority
9383,a7045,dissent2
9384,a7047,majority
9385,a7047,dissent1
9386,a7047,majority
9387,a7047,dissent2
9388,a7049,majority
9389,a7049,dissent1
9390,a7049,majority
9391,a7049,dissent2
9392,a7050,majority
9393,a7050,dissent1
9394,a7052,majority
9395,a7052,dissent1
9396,a7052,majority
9397,a7052,dissent2
9398,a7054,majority
9399,a7054,dissent1
9400,a7055,majority
9401,a7055,dissent1
9402,a7056,majority
9403,a7056,dissent1
9404,a7058,majority
9405,a7058,dissent1
9406,a7059,majority
9407,a7059,dissent1
9408,a7060,majority
9409,a7060,dissent1
9410,a7061,majority
9411,a7061,dissent1
9412,a7062,majority
9413,a7062,dissent1
9414,a7062,majority
9415,a7062,dissent2
9416,a7063,majority
9417,a7063,dissent1
9418,a7063,majority
9419,a7063,dissent2
9420,a7065,majority
9421,a7065,dissent1
9422,a7066,majority
9423,a7066,dissent1
9424,a7068,majority
9425,a7068,dissent1
9426,a7068,majority
9427,a7068,dissent2
9428,a7069,majority
9429,a7069,dissent1
9430,a7070,majority
9431,a7070,dissent1
9432,a7071,majority
9433,a7071,dissent1
9434,a7072,majority
9435,a7072,dissent1
9436,a7072,majority
9437,a7072,dissent2
9438,a7073,majority
9439,a7073,dissent1
9440,a7073,majority
9441,a7073,dissent2
9442,a7076,majority
9443,a7076,dissent1
9444,a7076,majority
9445,a7076,dissent2
9446,a7077,majority
9447,a7077,dissent1
9448,a7078,majority
9449,a7078,dissent1
9450,a7080,majority
9451,a7080,dissent1
9452,a7081,majority
9453,a7081,dissent1
9454,a7082,majority
9455,a7082,dissent1
9456,a7083,majority
9457,a7083,dissent1
9458,a7084,majority
9459,a7084,dissent1
9460,a7085,majority
9461,a7085,dissent1
9462,a7087,majority
9463,a7087,dissent1
9464,a7088,majority
9465,a7088,dissent1
9466,a7090,majority
9467,a7090,dissent1
9468,a7091,majority
9469,a7091,dissent1
9470,a7091,majority
9471,a7091,dissent2
9472,a7091,majority
9473,a7091,dissent3
9474,a7093,majority
9475,a7093,dissent1
9476,a7093,majority
9477,a7093,dissent2
9478,a7093,majority
9479,a7093,dissent3
9480,a7093,majority
9481,a7093,dissent4
9482,a7094,majority
9483,a7094,dissent1
9484,a7095,majority
9485,a7095,dissent1
9486,a7096,majority
9487,a7096,dissent1
9488,a7098,majority
9489,a7098,dissent1
9490,a7098,majority
9491,a7098,dissent2
9492,a7099,majority
9493,a7099,dissent1
9494,a7100,majority
9495,a7100,dissent1
9496,a7102,majority
9497,a7102,dissent1
9498,a7105,majority
9499,a7105,dissent1
9500,a7105,majority
9501,a7105,dissent2
9502,a7106,majority
9503,a7106,dissent1
9504,a7107,majority
9505,a7107,dissent1
9506,a7110,majority
9507,a7110,dissent1
9508,a7111,majority
9509,a7111,dissent1
9510,a7112,majority
9511,a7112,dissent1
9512,a7113,majority
9513,a7113,dissent1
9514,a7113,majority
9515,a7113,dissent2
9516,a7116,majority
9517,a7116,dissent1
9518,a7117,majority
9519,a7117,dissent1
9520,a7119,majority
9521,a7119,dissent1
9522,a7119,majority
9523,a7119,dissent2
9524,a7120,majority
9525,a7120,dissent1
9526,a7120,majority
9527,a7120,dissent2
9528,a7121,majority
9529,a7121,dissent1
9530,a7124,majority
9531,a7124,dissent1
9532,a7126,majority
9533,a7126,dissent1
9534,a7127,majority
9535,a7127,dissent1
9536,a7127,majority
9537,a7127,dissent2
9538,a7128,majority
9539,a7128,dissent1
9540,a7130,majority
9541,a7130,dissent1
9542,a7131,majority
9543,a7131,dissent1
9544,a7132,majority
9545,a7132,dissent1
9546,a7133,majority
9547,a7133,dissent1
9548,a7135,majority
9549,a7135,dissent1
9550,a7136,majority
9551,a7136,dissent1
9552,a7137,majority
9553,a7137,dissent1
9554,a7139,majority
9555,a7139,dissent1
9556,a7140,majority
9557,a7140,dissent1
9558,a7145,majority
9559,a7145,dissent1
9560,a7151,majority
9561,a7151,dissent1
9562,a7152,majority
9563,a7152,dissent1
9564,a7153,majority
9565,a7153,dissent1
9566,a7154,majority
9567,a7154,dissent1
9568,a7154,majority
9569,a7154,dissent2
9570,a7157,majority
9571,a7157,dissent1
9572,a7159,majority
9573,a7159,dissent1
9574,a7161,majority
9575,a7161,dissent1
9576,a7163,majority
9577,a7163,dissent1
9578,a7165,majority
9579,a7165,dissent1
9580,a7167,majority
9581,a7167,dissent1
9582,a7170,majority
9583,a7170,dissent1
9584,a7171,majority
9585,a7171,dissent1
9586,a7172,majority
9587,a7172,dissent1
9588,a7173,majority
9589,a7173,dissent1
9590,a7175,majority
9591,a7175,dissent1
9592,a7177,majority
9593,a7177,dissent1
9594,a7178,majority
9595,a7178,dissent1
9596,a7178,majority
9597,a7178,dissent2
9598,a7179,majority
9599,a7179,dissent1
9600,a7180,majority
9601,a7180,dissent1
9602,a7181,majority
9603,a7181,dissent1
9604,a7181,majority
9605,a7181,dissent2
9606,a7182,majority
9607,a7182,dissent1
9608,a7185,majority
9609,a7185,dissent1
9610,a7187,majority
9611,a7187,dissent1
9612,a7190,majority
9613,a7190,dissent1
9614,a7192,majority
9615,a7192,dissent1
9616,a7193,majority
9617,a7193,dissent1
9618,a7194,majority
9619,a7194,dissent1
9620,a7198,majority
9621,a7198,dissent1
9622,a7199,majority
9623,a7199,dissent1
9624,a7200,majority
9625,a7200,dissent1
9626,a7203,majority
9627,a7203,dissent1
9628,a7204,majority
9629,a7204,dissent1
9630,a7205,majority
9631,a7205,dissent1
9632,a7206,majority
9633,a7206,dissent1
9634,a7207,majority
9635,a7207,dissent1
9636,a7208,majority
9637,a7208,dissent1
9638,a7209,majority
9639,a7209,dissent1
9640,a7212,majority
9641,a7212,dissent1
9642,a7215,majority
9643,a7215,dissent1
9644,a7217,majority
9645,a7217,dissent1
9646,a7218,majority
9647,a7218,dissent1
9648,a7218,majority
9649,a7218,dissent2
9650,a7219,majority
9651,a7219,dissent1
9652,a7220,majority
9653,a7220,dissent1
9654,a7227,majority
9655,a7227,dissent1
9656,a7228,majority
9657,a7228,dissent1
9658,a7230,majority
9659,a7230,dissent1
9660,a7230,majority
9661,a7230,dissent2
9662,a7232,majority
9663,a7232,dissent1
9664,a7233,majority
9665,a7233,dissent1
9666,a7234,majority
9667,a7234,dissent1
9668,a7236,majority
9669,a7236,dissent1
9670,a7244,majority
9671,a7244,dissent1
9672,a7245,majority
9673,a7245,dissent1
9674,a7246,majority
9675,a7246,dissent1
9676,a7247,majority
9677,a7247,dissent1
9678,a7248,majority
9679,a7248,dissent1
9680,a7249,majority
9681,a7249,dissent1
9682,a7250,majority
9683,a7250,dissent1
9684,a7251,majority
9685,a7251,dissent1
9686,a7252,majority
9687,a7252,dissent1
9688,a7253,majority
9689,a7253,dissent1
9690,a7255,majority
9691,a7255,dissent1
9692,a7256,majority
9693,a7256,dissent1
9694,a7256,majority
9695,a7256,dissent2
9696,a7257,majority
9697,a7257,dissent1
9698,a7257,majority
9699,a7257,dissent2
9700,a7259,majority
9701,a7259,dissent1
9702,a7260,majority
9703,a7260,dissent1
9704,a7262,majority
9705,a7262,dissent1
9706,a7263,majority
9707,a7263,dissent1
9708,a7264,majority
9709,a7264,dissent1
9710,a7264,majority
9711,a7264,dissent2
9712,a7269,majority
9713,a7269,dissent1
9714,a7270,majority
9715,a7270,dissent1
9716,a7272,majority
9717,a7272,dissent1
9718,a7273,majority
9719,a7273,dissent1
9720,a7279,majority
9721,a7279,dissent1
9722,a7280,majority
9723,a7280,dissent1
9724,a7281,majority
9725,a7281,dissent1
9726,a7282,majority
9727,a7282,dissent1
9728,a7283,majority
9729,a7283,dissent1
9730,a7284,majority
9731,a7284,dissent1
9732,a7285,majority
9733,a7285,dissent1
9734,a7286,majority
9735,a7286,dissent1
9736,a7286,majority
9737,a7286,dissent2
9738,a7287,majority
9739,a7287,dissent1
9740,a7288,majority
9741,a7288,dissent1
9742,a7290,majority
9743,a7290,dissent1
9744,a7292,majority
9745,a7292,dissent1
9746,a7293,majority
9747,a7293,dissent1
9748,a7294,majority
9749,a7294,dissent1
9750,a7295,majority
9751,a7295,dissent1
9752,a7296,majority
9753,a7296,dissent1
9754,a7299,majority
9755,a7299,dissent1
9756,a7300,majority
9757,a7300,dissent1
9758,a7301,majority
9759,a7301,dissent1
9760,a7304,majority
9761,a7304,dissent1
9762,a7305,majority
9763,a7305,dissent1
9764,a7307,majority
9765,a7307,dissent1
9766,a7308,majority
9767,a7308,dissent1
9768,a7309,majority
9769,a7309,dissent1
9770,a7312,majority
9771,a7312,dissent1
9772,a7314,majority
9773,a7314,dissent1
9774,a7315,majority
9775,a7315,dissent1
9776,a7316,majority
9777,a7316,dissent1
9778,a7319,majority
9779,a7319,dissent1
9780,a7320,majority
9781,a7320,dissent1
9782,a7320,majority
9783,a7320,dissent2
9784,a7321,majority
9785,a7321,dissent1
9786,a7322,majority
9787,a7322,dissent1
9788,a7323,majority
9789,a7323,dissent1
9790,a7324,majority
9791,a7324,dissent1
9792,a7330,majority
9793,a7330,dissent1
9794,a7331,majority
9795,a7331,dissent1
9796,a7332,majority
9797,a7332,dissent1
9798,a7333,majority
9799,a7333,dissent1
9800,a7335,majority
9801,a7335,dissent1
9802,a7336,majority
9803,a7336,dissent1
9804,a7337,majority
9805,a7337,dissent1
9806,a7338,majority
9807,a7338,dissent1
9808,a7339,majority
